Pull Request Number,Title,Merged,Time to Merge,Comments,Review Comments,Comment Messages,Review Messages,Lines of Code Changed
788,LANG-1667: Allow tests to access java.util classes such as ArrayList in Java 16,Yes,10:51:19,1,0,[],[],3
787,Bump checkstyle from 8.43 to 8.45.1,Yes,"16 days, 22:31:35",2,0,[],[],2
786,Lang-1657: Diff Result Type Constraint,No,,3,0,[],[],38
785,LANG-1663: Update documentation to list correct exception for null array parameters,Yes,"16 days, 17:36:51",4,0,[],[],27
784,[LANG-1593] Common behavior for StringUtils join APIs when called with char or String delimiter,No,,8,17,"['Remove useless parentheses please.', ""All public methods should be Javadoc'd."", 'The 1st para of a Javadoc is automatically in a paragraph IIRC.', 'Why did you remove the private helper method?', 'Done.', ""I've followed convention from other Javadoc in the file. Fixed."", 'Valid point. I brought it back. ', 'Added. ', 'The first sentence in a Javadoc comment is special, it is the summary and should not be additionally wrapped in a paragraph. ', ""Thanks for pointing this out, I didn't know about such rule. \r\nUnnecessary paragraph tags removed. "", 'The null checks in these methods are superfluous as the join method called already checks for the same condition. Less boilerplate is better IMO.', 'Was this test removed because the code is already covered elsewhere? Did you confirm this by looking at the JaCoCo report?', '@HubertWo \r\nThe point of String vs char separators is that a String can be longer than one character, so you should test for String separators longer than one character to make sure the right work takes place under the covers.\r\n', 'Sorry for the late reply, I was on vac. \r\nI will take a look on your comments and try to apply changes later this week. \r\n', '1. The method is public - so users may pass  ```null```  as ```elements``` which will cause ```NPE``` in the same line ```elements.length```\r\n```\r\nassertNull(StringUtils.join((char[]) null, ""-"")); // throws NPE if null check is removed\r\n```\r\n2. This case was not tested, so I added additional assertions in tests to cover it.', 'This is exactly the test that exposes this bug: ```testLang1593```. \r\nPlease find the same assertion here ```testJoin_ArrayOfInt``` in ```StringUtilsTest```\r\n\r\n``` assertEquals(""1,2"", StringUtils.join(INT_PRIM_LIST, SEPARATOR));```\r\n\r\nWhen it comes to coverage, it looks like ```join``` methods have 100% coverage. \r\n\r\n![Screen Shot 2021-09-03 at 8 21 40 PM](https://user-images.githubusercontent.com/2518652/132050465-f7a8edb4-e258-4edd-b779-a488a40f0aa3.png)\r\n', ""The joining part is done via ```java.util.StringJoiner``` with accepts only```CharSequence``` in constructor, so it's made to use more than one character as separator by default. Don't you think that testing that would be redundant?""]","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",530
783,Bump checkstyle from 8.43 to 8.45,No,,2,0,[],[],2
782,[LANG-1666] Implemented ObjectUtils.equalsAny,No,,6,1,"['Or just `searchObjects== null ? false : Stream.of(searchObjects).anyMatch(e -> Objects.equals(object, e));`\r\n-1 anyway since this duplicated the functionality in `ArrayUtils.contains(Object[], Object)`']",[''],41
781,Fixing reversed Javadoc descriptions in StopWatch,Yes,"32 days, 17:27:30",1,0,[],[''],8
780,LANG-1665 - Modify Tuple equals to take BigDecimal comparison,No,,6,1,['Fix formatting: space after comma.'],"['-1: Not a good idea IMO because this effectively overrides the implementation of `BigDecimal#equals()` which means that you get different results comparing two `BigDecimal` and comparing the same two `BigDecimal` if they happen to live inside a `Triple` or `Pair` which would, for me, violate the principle of least surprise.\r\n']",68
779,"LANG-1664: Fix javadoc (separator is a character, not a string)",No,,1,3,"['Sentences should end in a period. Sentences feel quite awkward (to me) ending in a preposition.', 'Why did you remove the documentation for null input?', 'Why did you remove the documentation for null input?']",['See comments.\r\n'],6
778,Bump spotbugs-maven-plugin from 4.2.3 to 4.3.0,No,,3,0,[],[],2
777,"LANG-1664 - Javadoc for StringUtils.substringBefore(String str, int separator) doesn't mention that the separator is an Int",No,,3,0,[],[],18
776,Javadoc Validate.notNull corrections,No,,1,0,[],[],29
775,Bump spotbugs from 4.2.3 to 4.3.0,No,,1,0,[],[],2
774,Bump checkstyle from 8.43 to 8.44,No,,2,0,[],[],2
773,Object Casting,No,,2,2,"['New main public and protected methods need a Javadoc since tag.', 'Match the style of the file: Use final where possible, no need for extra parentheses.']",['@johnson-abraham \r\nSee comments. Looking for comments from others in the community as well.\r\n'],27
772,Object Casting,No,,0,0,[],[],31
771,"Simplify conditions in ""binaryBeMsb0ToHexDigit"" and avoid extra checks.",No,,1,0,[],[],28
770,Removed use of restricted identifier,No,,6,0,[],[''],12
769,Minor changes,Yes,"328 days, 1:03:58",1,2,"['Not sure if this is correct. Needs analysis. Was this change made by a tool in IntelliJ or Eclipse?', ""The conditions its covered by the condition --> '!(superClassIndex < interfaceIndex)' ""]","['', '']",9
768,Bump checkstyle from 8.42 to 8.43,Yes,"22 days, 6:57:54",1,0,[],[],2
767,Bump junit-pioneer from 1.4.1 to 1.4.2,Yes,"22 days, 6:58:49",1,0,[],[],2
766,LANG-1172: Support dash as a delimiter in locales,Yes,"280 days, 0:54:07",11,7,"['Blame my weak eyes - could we introduce constants here, e.g. ""UNDERSCORE""?', 'We could use ""UNDERSCORE"" or ""DASH"" here or introduce a helper method, e.g. ""isDelimiter""? What do you think?', 'Done in 730e156.', ""Added the constant in 730e156. I'd prefer not to add the helper method to avoid changing too much of the structure as part of this fairly minor overall change."", 'Does it matter that dash is tested before underscore? ', ""It's been a while since I wrote this code, but I don't think so. Should be possible to switch them around without issues."", ""All the unit tests still pass with the comparison swapped. I made the change in 0319d84d1. It's probably the right thing to optimize for the previous delimiter as that'll be the vast majority of use-cases.""]","['', '', '', 'I am not sure whether we should modify the current methods to support this locale, or have separate methods. But the code looks really good :+1: Maybe someone else can chime in and share their thoughts on supporting both here. Thanks for the PR @c-w !', '', '', '']",19
765,Check if the given class represents an array of primitives,No,,5,0,[],[],36
764,Bump actions/cache from 2.1.5 to 2.1.6,Yes,"25 days, 7:31:22",1,0,[],[],2
763,Bump jmh.version from 1.27 to 1.32,No,,2,0,[],[],2
762,LANG-1661 - Add methods to ClassUtils to get the class type names in a null-safe manner,No,,5,0,[],[],112
761,Bump junit-bom from 5.7.1 to 5.7.2,Yes,"5 days, 15:28:05",1,0,[],[],2
760,ObjectUtils: Add nullSafeEquals method for Object compare. ,No,,5,0,[],[],205
759,ObjectUtils: Add nullSafeEquals method for Object compare.,No,,0,0,[],[],205
758,Use own validator ClassUtils.getSimpleName to get String input,No,,3,2,"['We should not do this since a ""this"" will never be null.', 'This does not make sense since a null enumClass will cause an exception before we even get here.']","['Please review all call sites keeping in mind the 2 comments I left in this PR. In general, it does not make sense to call the util method when the argument will never be null.', 'Hi @arturobernalg Ping?']",14
757,Use own validator ClassUtils.getName to get String input,No,,5,8,"['Why? See my comments in your other PR. In this case, neither array1 or array2 can be null here.', 'Yep, my bad. changed.', ""Don't need extra parentheses or extra space after comma."", 'Why?', 'Why?', 'changed.', 'changed.', ""@arturobernalg \r\nWe're going through the same issue, over and over. I'm going to stop reviewing this PR until you can tell us that you've verified each call site you changed and whether it is justified. In this case, what happens when `eventSource` is null? Please do walk through the code instead of blindly changing all callers for Object#getClass(). Hint: if eventSource is null, we never get here, so if we are here it is never null and safe to call getName().""]","['', '', '', '@arturobernalg \r\nPlease see my comments. ', '', '', '']",44
756,LANG-1660 - Gets a hex String form of an object's identity hash code,No,,1,0,[],[],42
755,Fix ObjectUtils Javadocs,Yes,"146 days, 10:44:43",1,0,[],[],16
754,LANG-1659 - Add null-safe ObjectUtils.isArray(),Yes,"156 days, 21:35:16",2,10,"['No need  for extra parentheses here.', 'Done. Changed ', 'Close HTML tags.', 'Remove extra blank lines.', 'Might as well test with all of our own arrays like the `EMPTY_*` arrays.', 'I\'ve been using ""Tests..."" for `is*` methods. If you really want to keep ""Determine"" then it should be ""Determines"", also the main part of the Javadoc should mention that the method is null-safe, for example: ""Test whether the given object is an Object array or a primitive array in a null-safe manner."".', 'Done.', 'Done', 'Done', 'Changed.\r\nTY']","['', '', '@arturobernalg \r\nPlease see my scattered comments.\r\n', '', '', '', '']",79
753,Bump jmh.version from 1.27 to 1.31,No,,2,0,[],[],2
752,Upgrade checkstyle 8.41.1 -> 8.42,Yes,"2 days, 21:39:38",2,0,[],[],4
751,create API for searching for numbers within string - solving LANG-165…,No,,0,8,"['This will not work on locales that use a different character for the decimal marker.', 'The API name says Number but the return type says Double. They should match.\r\n\r\nBut as soon as you type an API to Double, someone will want one for Integer, Long, and so on.', 'By convention test method have the ""test"" prefix.\r\n\r\nYou should break up each use case in their own method IMO.\r\n\r\nThere are no tests for edge cases: null and empty string. Also a non empty string with no numbers.', 'Why is this an error condition? Sentences end in a period.\r\n\r\nHow would you treat commas in a sentence when in a locale like French that uses the comma as the decimal separator? ', 'You propose to consume separator as method parameter? ', 'So, ok, and what is exactly your proposition?) Btw all the types you mentioned extends Number class, that`s why from my point of view it is valid. Explain please more to me why it does not work', 'Valid points, I will add some. Thanks!', 'You can implement an API to do that if you want but my main point is that the code should run with inputs from any locale which means handling period and commas as both the decimal and thousands separators. But, the other point I was attempting to make is that I do not feel this code belongs in Commons Lang, it feels too much like NLP code to me. It might be something for Commons Text, but it seems quite a specific use case, too much like NLP, not generic enough for a Commons library. I encourage others in the community to opine. The NLP nature makes me wonder how you would handle input like ""I \'d like nuts and bolts: 10,000,9,000, but only up to $10.5."" and ""Send $4.50.5 apples too please."" and ""Les pommes sont €10.5 a Paris, $2.30 a Los Angeles."" \r\n']","['Also what about the thousands separator as in ""10,000"" for 10 thousand? What about the Unicode decimal separator? A true general solution is much more complex than one that focuses on a narrower case hard coded to the period decimal separator. \r\n\r\nThe type of string parsing is too specific for Commons Lang IMO, maybe for Commons Text.\r\n\r\nI\'m curious as to what the community thinks.', '', '', '', '']",165
750,Bump jmh.version from 1.27 to 1.30,No,,2,0,[],[],2
749,Bump junit-pioneer from 1.3.8 to 1.4.1,Yes,"7 days, 7:43:40",1,0,[],[],2
748,Bump junit-pioneer from 1.3.8 to 1.4.0,No,,2,0,[],[],2
747,Bump checkstyle from 8.41.1 to 8.42,No,,2,0,[],[],2
746,Bump easymock from 4.2 to 4.3,Yes,6:42:54,2,0,[],[],2
745,Lang 1656 first non blank returned,No,,1,0,[],[],111
744,Bump spotbugs from 4.2.2 to 4.2.3,Yes,"2 days, 17:10:40",0,0,[],[],2
743,Lang 1656: first non blank returned,No,,4,2,"['I think you should escape the ""`->`"" using `-&gt`', 'I think you should escape the ""`->`"" using `-&gt`']",[''],111
742,Bump actions/cache from v2.1.4 to v2.1.5,Yes,"5 days, 17:06:24",1,0,[],[],2
741,[LANG-1655] Add API canonicalCompositionAfterStripAccents (an issue where characters were separated in the NFD…),No,,1,0,[],[],29
740,Bump actions/setup-java from v1.4.3 to v2,No,,2,0,[],[],2
739,Bump checkstyle from 8.41 to 8.41.1,Yes,"20 days, 13:03:22",1,0,[],[],2
738,Redundant Collection operation. Use Collections.emptyIterator(),Yes,"47 days, 6:15:07",1,0,[],[],2
737,Bump jmh.version from 1.27 to 1.29,No,,3,0,[],[],2
736,LANG-1652 - Check whether the given class has a public constructor,No,,4,0,[],[],29
735,Bump spotbugs-maven-plugin from 4.2.0 to 4.2.2,Yes,"2 days, 17:33:30",1,0,[],[],2
734,Use Set instead of List for checking the contains() method,Yes,"242 days, 8:50:17",5,0,[],['LGTM'],4
733,Fixed NPE getting Stack Trace if Throwable is null,Yes,"379 days, 14:48:48",1,9,"['In-line `trace`.', 'Hi @garydgregory \r\nChanged\r\nTY', 'I think the test can be simplified by not using StringUtils.', 'HI @garydgregory \r\nSomeThins like --> `assertNotNull(ExceptionUtils.getStackTrace(null));` ??\r\nTY', '> \r\n> \r\n> HI @garydgregory\r\n> SomeThins like --> `assertNotNull(ExceptionUtils.getStackTrace(null));` ??\r\n> TY\r\n\r\nHello @arturobernalg \r\nNo, assert what you expect to happen on null input. Your suggestion above would accept a return value of ""foo"". Is that OK? I think not.\r\n', 'HI @garydgregory \r\nok i think i understand what you mean.\r\nTY', 'We do not need to create the writers at all. IMO, just guard the method by starting it with:\r\n```\r\n        if (throwable == null) {\r\n            return StringUtils.EMPTY;\r\n        }\r\n```', 'ping.', ""HI @garydgregory \r\nI don't see the way to just use String and not break the binary.\r\n""]","['', '', '', '', '', '', '@arturobernalg \r\nSee my 1 comment and rebase on master, please.', 'See https://github.com/apache/commons-lang/pull/733/files#r820237567', '', '']",13
732,"LANG-1651 - Check if a given field is a ""public static final"" constant.",No,,1,0,[],[],18
731,LANG-1649 - Check if method is Overridable,No,,9,22,"['Add an extra line', 'Remove double whitespace after void. The same change in the javadoc of the method in ClassUtils.', 'Remove extra line here', 'No `<p>` tags on the first paragraph', 'Add whitespace before the curly brace `{` (to match our coding style)', 'Done', 'Done', 'Done', 'Done', 'Done', 'Given that `Modifiers` exposes the bit flag constants can this all be done with 2 comparisons:\r\n```java\r\nfinal int mod = method.getModifiers();\r\nif ((mod & (Modifier.STATIC | Modifier.FINAL | Modifier.PRIVATE) != 0) {\r\n   return false;\r\n}\r\nif ((mod & (Modifier.PUBLIC | Modifier.PROTECTED) != 0) {\r\n   return true;\r\n}\r\n// default scope: the package must be the same to allow override\r\nreturn getPackageName(method.getDeclaringClass()).equals(getPackageName(cls));\r\n```', '& cannot be applied to int. Will not work. And IMO to more complex and hard to read', 'The test case should also pull in a default method from a super class declared in another package and test that the result is false. Try putting a public class in `src/test/o.a.c.lang3/reflect/testbed` with a default method then extending that in your test class (e.g. `ClassUtilsTest.ABG2`) and see if the method detects the package is incorrect and it cannot be overridden', 'Using `&` here is a bitwise AND operation (see [Bitwise Operators](https://docs.oracle.com/javase/tutorial/java/nutsandbolts/op3.html)). Look at the source code for Modifier.isStatic(...) for an example.\r\n\r\nDid you try the code? It has a missing parenthesis so this should be correct:\r\n```java\r\nfinal int mod = method.getModifiers();\r\nif ((mod & (Modifier.STATIC | Modifier.FINAL | Modifier.PRIVATE)) != 0) {\r\n   return false;\r\n}\r\nif ((mod & (Modifier.PUBLIC | Modifier.PROTECTED)) != 0) {\r\n   return true;\r\n}\r\n// default scope: the package must be the same to allow override\r\nreturn getPackageName(method.getDeclaringClass()).equals(getPackageName(cls));\r\n```', 'Done', 'Done', 'Looking at the rest of the testbed package, this does not have a very descriptive name. I would suggest `ClassWithPackagePrivateMethod` and the method to be `packagePrivateMethod`. The method is not a default method (which applies to interfaces). The purpose of the testbed class is then self-documenting.\r\n\r\nThe test class that extends this can then be named whatever you want but I would suggest `IsOverridableClass`.', 'Can you put all the method modifiers in the method name:\r\n\r\n```Java\r\nvoid packagePrivateMethod() {}\r\npublic final void publicFinalMethod() {}\r\npublic static void publicStaticMethod() {}\r\n```', 'Update this to `packagePrivateMethod`', 'Update this to `packagePrivateMethod`', 'Update this to `packagePrivateMethod`\r\n\r\nThe limitations of the result for packagePrivateMethod should be documented. For example:\r\n\r\n```\r\n<p>Note that the result of {@code isOverridable} when called on a package-private method is\r\nsensitive to the package of the target class. When invoked on the declaring class or a child\r\nclass within the same package the result will be {@code true} as the method is visible within \r\nthe package. When invoked on a child class within a different package the result will be\r\n{@code false}.\r\n```', 'package-private scope:']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",110
